"string","num","next_word","nchar"
"from a variety of",6,"sources",17
"from a year ago",6,"to",15
"from am to pm",6,"monday",13
"from around the world",6,"to",21
"from one of the",6,"most",15
"from point a to",6,"point",15
"from the bottom of",6,"the",18
"from the center of",6,"the",18
"from the edge of",6,"the",16
"from the end of",6,"the",15
"from the gulf of",6,"mexico",16
"from the s and",6,"s",14
"from the s through",6,"the",18
"from the time i",6,"was",15
"from time to time",6,"i",17
"from time to time",6,"the",17
"game for the first",6,"time",18
"get back into the",6,"swing",17
"get me out of",6,"here",13
"get out of bed",6,"and",14
"get out of this",6,"place",15
"get to a point",6,"where",14
"get up and go",6,"to",13
"glad you could make",6,"it",19
"gloucester county dream park",6,"route",28
"go a long way",6,"in",13
"go as far as",6,"to",12
"go big or go",6,"home",12
"go down without a",6,"fight",17
"go on sale at",6,"am",13
"go out there and",6,"play",16
"go to the gym",6,"and",13
"go to the gym",6,"to",13
"goal for today its",6,"just",18
"goal of the season",6,"in",18
"god for waking me",6,"up",17
"going to be a",6,"blast",13
"going to be a",6,"while",13
"going to be hard",6,"to",16
"going to be out",6,"of",15
"going to be the",6,"next",15
"going to come in",6,"and",16
"going to get a",6,"lot",14
"going to get back",6,"to",17
"going to go back",6,"to",16
"going to have to",6,"find",16
"going to have to",6,"learn",16
"going to have to",6,"play",16
"going to pick up",6,"the",16
"going to share with",6,"you",19
"going to take a",6,"lot",15
"going to take care",6,"of",18
"good cant wait to",6,"see",17
"got a long way",6,"to",14
"got kicked out of",6,"the",17
"great day to be",6,"a",15
"great to be back",6,"in",16
"great to see you",6,"at",16
"grow up i want",6,"to",14
"guess is as good",6,"as",16
"guide now following you",6,"too",23
"guy ever i wish",6,"he",15
"guy in front of",6,"me",15
"guys thanks for the",6,"follow",19
"had a dream last",6,"night",16
"had a great time",6,"meeting",16
"had more to do",6,"with",14
"had no comment on",6,"the",17
"had no idea it",6,"was",14
"had so much fun",6,"in",15
"had such a good",6,"time",15
"had the opportunity to",6,"meet",22
"had the pleasure of",6,"working",19
"hall of fame and",6,"museum",16
"hand in hand with",6,"the",17
"happen to have a",6,"extra",16
"happy birthday to the",6,"best",21
"happy first day of",6,"spring",18
"happy to be a",6,"part",13
"happy to be back",6,"in",16
"happy with how it",6,"turned",17
"harass harass harass harass",6,"harass",27
"has a lot of",6,"good",12
"has a way of",6,"making",12
"has been removed from",6,"the",21
"has been stuck in",6,"my",17
"has come up with",6,"a",16
"has in store for",6,"me",16
"has to be a",6,"good",11
"has what it takes",6,"to",17
"have a better chance",6,"of",20
"have a extra pair",6,"of",17
"have a good feeling",6,"about",19
"have a great rest",6,"of",17
"have a great weekend",6,"thanks",20
"have a great weekend",6,"the",20
"have a lot of",6,"friends",13
"have a lot of",6,"people",13
"have a lot to",6,"say",13
"have a right to",6,"know",15
"have a soft spot",6,"for",16
"have been a part",6,"of",16
"have been able to",6,"get",17
"have been part of",6,"the",17
"have come a long",6,"way",16
"have come up with",6,"a",17
"have had in a",6,"long",13
"have had the pleasure",6,"of",21
"have i mentioned how",6,"much",20
"have no idea what",6,"happened",17
"have no idea where",6,"to",18
"have no one to",6,"talk",14
"have so much to",6,"do",15
"have spent the last",6,"few",19
"have the time of",6,"your",16
"have to admit i",6,"was",15
"have to be a",6,"little",12
"have to do to",6,"get",13
"have to get up",6,"and",14
"have to go through",6,"the",18
"have to live with",6,"the",17
"have to make sure",6,"that",17
"have to say i",6,"love",13
"have to say i",6,"was",13
"have to wait until",6,"i",18
"have to wake up",6,"at",15
"have what it takes",6,"to",18
"have you ever heard",6,"of",19
"have you ever thought",6,"about",21
"havent been able to",6,"get",19
"havent tweeted in a",6,"while",19
"having one of those",6,"days",19
"he could not be",6,"reached",15
"he did a great",6,"job",14
"he fell in love",6,"with",15
"he had no knowledge",6,"of",19
"he has the ability",6,"to",18
"he is survived by",6,"his",17
"he is the one",6,"who",13
"he said adding that",6,"the",19
"he said he had",6,"no",14
"he said it was",6,"a",14
"he said that he",6,"was",15
"he thought it would",6,"be",19
"he was a good",6,"guy",13
"he was lodged in",6,"the",16
"he was one of",6,"those",13
"he was pleased with",6,"the",19
"he was preceded in",6,"death",18
"he was pronounced dead",6,"at",22
"he was taken to",6,"a",15
"he was unaware of",6,"the",17
"he will be able",6,"to",15
"he would be able",6,"to",16
"he would follow me",6,"thats",18
"heat oil in a",6,"large",13
"heat to low and",6,"simmer",15
"heck of a lot",6,"more",13
"height of the financial",6,"crisis",23
"held from am to",6,"pm",15
"help me get to",6,"followers",14
"help us get to",6,"followers",14
"helping to spread the",6,"word",21
"here are a few",6,"tips",14
"here are some pictures",6,"of",22
"here is a link",6,"to",14
"here is a look",6,"at",14
"here is a photo",6,"of",15
"here is what i",6,"have",14
"hes going to have",6,"to",17
"hey are you going",6,"to",17
"hey thanks for the",6,"rt",18
"high school sports mean",6,"to",23
"higher than the national",6,"average",24
"highs in the mid",6,"s",16
"highs in the upper",6,"s",18
"his first start of",6,"the",18
"his wife and two",6,"children",16
"hit a tworun homer",6,"in",18
"hit with homers and",6,"rbis",19
"holds a special place",6,"in",21
"home with pool built",6,"in",20
"hookers gal by cathyllogan",6,"amazonkindle",26
"hope everyone has a",6,"good",19
"hope everyone is enjoying",6,"their",25
"hope i get to",6,"meet",13
"hope you all are",6,"having",16
"hope you are all",6,"having",16
"hope youre having a",6,"lovely",19
"hours a day seven",6,"days",17
"hours from am to",6,"pm",16
"house oversight and government",6,"reform",30
"how do you deal",6,"with",15
"how hard it was",6,"to",15
"how i feel about",6,"the",16
"how i was going",6,"to",15
"how is it possible",6,"to",18
"how is your day",6,"so",15
"how long it will",6,"take",16
"how many of you",6,"have",15
"how much she means",6,"to",18
"how to throw a",6,"party",14
"how well do you",6,"know",15
"how you look at",6,"it",15
"huge arianator she loves",6,"you",24
"human security is complete",6,"life",26
"i am glad to",6,"have",12
"i am going to",6,"the",13
"i am in awe",6,"of",11
"i am in need",6,"of",12
"i am not aware",6,"of",14
"i am not talking",6,"about",16
"i am one of",6,"the",11
"i am pretty sure",6,"that",16
"i am proud of",6,"my",13
"i am proud to",6,"be",13
"i am proud to",6,"say",13
"i am so excited",6,"about",15
"i am so excited",6,"for",15
"i am so grateful",6,"that",16
"i am so in",6,"love",10
"i am so ready",6,"to",13
"i am sure there",6,"are",15
"i am the one",6,"who",12
"i am the only",6,"one",13
"i am very excited",6,"to",17
"i asked her if",6,"she",14
"i can get my",6,"hands",12
"i can only hope",6,"that",15
"i can tell you",6,"i",14
"i can tell you",6,"this",14
"i can’t tell you",6,"how",16
"i cant get out",6,"of",14
"i cant help it",6,"i",14
"i cant stand it",6,"when",15
"i cant tell you",6,"what",15
"i cant wait for",6,"believe",15
"i cant wait for",6,"you",15
"i cant wait till",6,"i",16
"i cant wait to",6,"check",14
"i cant wait to",6,"have",14
"i cant wait to",6,"try",14
"i closed my eyes",6,"and",16
"i could get my",6,"hands",14
"i could have gone",6,"to",17
"i could not agree",6,"more",17
"i could think about",6,"was",19
"i couldnt have asked",6,"for",20
"i decided that i",6,"would",16
"i decided to do",6,"it",15
"i decided to use",6,"the",16
"i did not have",6,"to",14
"i did when i",6,"was",12
"i didn’t want to",6,"be",16
"i didnt have time",6,"to",17
"i didnt think it",6,"would",16
"i do have to",6,"say",12
"i do it all",6,"the",11
"i do know is",6,"that",12
"i do not know",6,"the",13
"i do not need",6,"to",13
"i do not see",6,"how",12
"i don’t know if",6,"you",15
"i don’t know what",6,"i",17
"i don’t know what",6,"the",17
"i don’t want to",6,"have",15
"i don’t want you",6,"to",16
"i dont even think",6,"about",17
"i dont know how",6,"it",15
"i dont know how",6,"you",15
"i dont know if",6,"the",14
"i dont know why",6,"it",15
"i dont like you",6,"i",15
"i dont mean to",6,"be",14
"i dont need to",6,"be",14
"i dont really have",6,"a",18
"i dont remember the",6,"last",19
"i dont think it",6,"will",15
"i dont think we",6,"can",15
"i dont wanna get",6,"up",16
"i dont want to",6,"know",14
"i feel as if",6,"i",12
"i feel like im",6,"about",14
"i feel like im",6,"going",14
"i feel so close",6,"to",15
"i feel sorry for",6,"the",16
"i feel sorry for",6,"you",16
"i felt the same",6,"way",15
"i finally got to",6,"meet",16
"i finally got to",6,"see",16
"i get home from",6,"work",15
"i got a call",6,"from",12
"i got the chance",6,"to",16
"i got to work",6,"with",13
"i grow up i",6,"want",11
"i had a bit",6,"of",11
"i had a pretty",6,"good",14
"i had a wonderful",6,"time",17
"i had the privilege",6,"of",19
"i had to look",6,"up",13
"i hate it when",6,"you",14
"i hate the fact",6,"that",15
"i hate to admit",6,"it",15
"i hate to say",6,"it",13
"i hate to say",6,"this",13
"i hate when i",6,"get",13
"i hate when i",6,"have",13
"i hate when people",6,"dont",18
"i hate when that",6,"happens",16
"i have a crush",6,"on",14
"i have a lovehate",6,"relationship",17
"i have a thing",6,"for",14
"i have an obsession",6,"with",19
"i have been having",6,"a",18
"i have been so",6,"busy",14
"i have had the",6,"opportunity",14
"i have never been",6,"to",17
"i have no desire",6,"to",16
"i have no respect",6,"for",17
"i have one of",6,"those",13
"i have to agree",6,"with",15
"i have to do",6,"something",12
"i have to do",6,"what",12
"i have to get",6,"my",13
"i havent been on",6,"in",16
"i havent seen you",6,"in",17
"i havent tweeted you",6,"in",20
"i hope i can",6,"get",12
"i hope to meet",6,"you",14
"i hope you are",6,"all",14
"i hope you enjoy",6,"this",16
"i just cant get",6,"over",15
"i just have to",6,"get",14
"i just met you",6,"this",14
"i just want to",6,"watch",14
"i just wanted to",6,"go",16
"i just wanted to",6,"share",16
"i knew i needed",6,"to",15
"i knew i was",6,"in",12
"i knew it was",6,"a",13
"i knew that i",6,"was",13
"i know i am",6,"so",11
"i know i can",6,"be",12
"i know is that",6,"i",14
"i know it has",6,"been",13
"i know some of",6,"you",14
"i know that i",6,"can",13
"i know that this",6,"is",16
"i know there are",6,"a",16
"i know this is",6,"a",14
"i know what im",6,"doing",14
"i know what to",6,"do",14
"i like a lot",6,"of",12
"i look forward to",6,"meeting",17
"i look in the",6,"mirror",13
"i love it i",6,"think",11
"i love the sound",6,"of",16
"i love you and",6,"your",14
"i love you but",6,"i",14
"i mentioned how much",6,"i",20
"i miss my best",6,"friend",14
"i miss you guys",6,"too",15
"i need to be",6,"able",12
"i need to buy",6,"a",13
"i need to do",6,"to",12
"i need to figure",6,"out",16
"i need to get",6,"on",13
"i need to get",6,"some",13
"i need to know",6,"what",14
"i need to learn",6,"how",15
"i never get tired",6,"of",17
"i nominate for a",6,"shorty",16
"i really want you",6,"to",17
"i said i was",6,"going",12
"i spend a lot",6,"of",13
"i started to think",6,"about",18
"i think i am",6,"on",12
"i think i will",6,"be",14
"i think i would",6,"have",15
"i think im in",6,"love",13
"i think it is",6,"time",13
"i think it might",6,"be",16
"i think it would",6,"have",16
"i think its safe",6,"to",16
"i think most of",6,"us",15
"i think that i",6,"am",14
"i think the fact",6,"that",16
"i think this is",6,"really",15
"i think this might",6,"be",18
"i think this would",6,"be",18
"i think you should",6,"do",18
"i think you will",6,"be",16
"i thought i would",6,"try",17
"i thought that was",6,"a",18
"i thought the same",6,"thing",18
"i told her i",6,"was",12
"i told you it",6,"was",13
"i tried my best",6,"to",15
"i try so hard",6,"to",13
"i used to work",6,"at",14
"i walked out of",6,"the",15
"i wanna go back",6,"to",15
"i want to do",6,"and",12
"i want to do",6,"something",12
"i want to focus",6,"on",15
"i want to go",6,"out",12
"i want to have",6,"a",14
"i want to see",6,"that",13
"i want to take",6,"a",14
"i wanted to do",6,"this",14
"i wanted to do",6,"with",14
"i wanted to get",6,"back",15
"i wanted to make",6,"the",16
"i wanted to see",6,"the",15
"i wanted to share",6,"a",17
"i wanted to show",6,"you",16
"i wanted to take",6,"a",16
"i was a child",6,"i",13
"i was a little",6,"bit",14
"i was a little",6,"nervous",14
"i was a nervous",6,"wreck",15
"i was able to",6,"find",13
"i was able to",6,"watch",13
"i was in charge",6,"of",15
"i was just looking",6,"at",18
"i was just thinking",6,"that",19
"i was only able",6,"to",15
"i was pretty sure",6,"i",17
"i was sitting in",6,"the",16
"i was so glad",6,"to",13
"i was struck by",6,"how",15
"i was supposed to",6,"go",17
"i was surprised to",6,"find",18
"i was surprised to",6,"see",18
"i was talking to",6,"my",16
"i was years old",6,"and",15
"i wasnt going to",6,"be",16
"i went to see",6,"the",13
"i will be the",6,"first",13
"i will say that",6,"i",15
"i will tell you",6,"that",15
"i wish i could",6,"meet",14
"i wish i could",6,"play",14
"i wish i didnt",6,"have",14
"i would die if",6,"i",14
"i would do the",6,"best",14
"i would do the",6,"same",14
"i would even go",6,"so",15
"i would like to",6,"get",15
"i wrote a post",6,"about",14
"i’d like to think",6,"that",17
"i’m not one of",6,"those",14
"id love for you",6,"to",15
"id love to see",6,"you",14
"id really like to",6,"see",17
"if for no other",6,"reason",15
"if i can make",6,"it",13
"if i could find",6,"a",15
"if i didnt have",6,"to",15
"if i had to",6,"do",11
"if i see one",6,"more",12
"if i was your",6,"boyfriend",13
"if it were not",6,"for",14
"if it werent for",6,"the",16
"if she was going",6,"to",16
"if they are going",6,"to",17
"if you are a",6,"fan",12
"if you are able",6,"to",15
"if you are not",6,"already",14
"if you are not",6,"familiar",14
"if you are planning",6,"to",19
"if you are thinking",6,"of",19
"if you ask me",6,"how",13
"if you believe in",6,"your",17
"if you can dream",6,"it",16
"if you do it",6,"right",12
"if you dont know",6,"the",16
"if you feel the",6,"need",15
"if you follow me",6,"on",16
"if you had to",6,"pick",13
"if you have a",6,"problem",13
"if you havent seen",6,"it",18
"if you know me",6,"you",14
"if you know of",6,"any",14
"if you look at",6,"it",14
"if you want to",6,"come",14
"if you want to",6,"keep",14
"if you want to",6,"play",14
"if you want us",6,"to",14
"if youre a fan",6,"of",14
"ill do my best",6,"to",14
"ill never let you",6,"go",17
"ill see you in",6,"a",14
"im glad you like",6,"it",16
"im glad you liked",6,"it",17
"im going to be",6,"on",14
"im going to get",6,"a",15
"im going to tell",6,"you",16
"im going to try",6,"and",15
"im having so much",6,"fun",17
"im in the process",6,"of",17
"im just trying to",6,"get",17
"im not a gangsta",6,"by",16
"im not even going",6,"to",17
"im not looking forward",6,"to",22
"im not much of",6,"a",14
"im not sure why",6,"i",15
"im not trying to",6,"be",16
"im pretty sure i",6,"just",16
"im pretty sure it",6,"was",17
"im so excited i",6,"cant",15
"im so looking forward",6,"to",21
"im so sick of",6,"this",13
"imagine my surprise when",6,"i",24
"immediately respond to a",6,"request",24
"in a better position",6,"to",20
"in a constant state",6,"of",19
"in a court of",6,"law",13
"in a hotel room",6,"in",15
"in a large bowl",6,"and",15
"in a large bowl",6,"beat",15
"in a large bowl",6,"whisk",15
"in a news release",6,"the",17
"in a small bowl",6,"combine",15
"in a statement that",6,"it",19
"in a way that",6,"was",13
"in a wide range",6,"of",15
"in a written statement",6,"the",22
"in all the right",6,"places",16
"in an airtight container",6,"in",24
"in an attempt to",6,"keep",16
"in an interview that",6,"he",20
"in at the age",6,"of",13
"in each of the",6,"first",14
"in each of the",6,"last",14
"in fact one of",6,"the",14
"in front of me",6,"at",14
"in front of me",6,"i",14
"in front of the",6,"school",15
"in his state of",6,"the",15
"in less than a",6,"minute",14
"in my head when",6,"i",15
"in my life when",6,"i",15
"in new york city",6,"the",16
"in no time at",6,"all",13
"in one hand and",6,"a",15
"in order for us",6,"to",15
"in order to be",6,"a",14
"in order to be",6,"successful",14
"in order to stay",6,"in",16
"in prison without the",6,"possibility",21
"in san francisco its",6,"available",20
"in such a good",6,"mood",14
"in superior court in",6,"morristown",20
"in thanks for the",6,"follow",17
"in the age of",6,"the",13
"in the back of",6,"his",14
"in the back of",6,"your",14
"in the back seat",6,"of",16
"in the car on",6,"the",13
"in the coming weeks",6,"and",19
"in the company of",6,"a",17
"in the day it",6,"was",13
"in the death of",6,"yearold",15
"in the early s",6,"the",14
"in the final year",6,"of",17
"in the first period",6,"and",19
"in the first place",6,"in",18
"in the first round",6,"the",18
"in the form of",6,"an",14
"in the house of",6,"representatives",15
"in the journal of",6,"the",17
"in the land of",6,"the",14
"in the last two",6,"days",15
"in the last two",6,"weeks",15
"in the late s",6,"to",13
"in the los angeles",6,"times",18
"in the middle of",6,"his",16
"in the middle of",6,"your",16
"in the morning and",6,"i",18
"in the national football",6,"league",24
"in the near future",6,"i",18
"in the near future",6,"the",18
"in the nick of",6,"time",14
"in the office of",6,"the",16
"in the oven for",6,"minutes",15
"in the pages of",6,"the",15
"in the parking lot",6,"and",18
"in the parking lot",6,"i",18
"in the past decade",6,"the",18
"in the past few",6,"weeks",15
"in the past six",6,"months",15
"in the past two",6,"months",15
"in the past two",6,"weeks",15
"in the presence of",6,"a",18
"in the process of",6,"moving",17
"in the regular season",6,"the",21
"in the right direction",6,"i",22
"in the right direction",6,"the",22
"in the right frame",6,"of",18
"in the s and",6,"early",12
"in the same area",6,"of",16
"in the same quarter",6,"last",19
"in the same way",6,"as",15
"in the second half",6,"as",18
"in the second quarter",6,"the",21
"in the semifinals of",6,"the",20
"in the space of",6,"a",15
"in the span of",6,"a",14
"in the summer of",6,"and",16
"in the th and",6,"th",13
"in the united states",6,"it",20
"in the way of",6,"a",13
"in the weeks before",6,"the",19
"in the western conference",6,"finals",25
"in the whole wide",6,"world",17
"in the world and",6,"the",16
"in the wrong place",6,"at",18
"in the year history",6,"of",19
"in these tough economic",6,"times",23
"in time for the",6,"holidays",15
"in what they are",6,"doing",16
"in your life that",6,"you",17
"in your neck of",6,"the",15
"in your thoughts and",6,"prayers",20
"income of million or",6,"cents",20
"information per serving values",6,"are",30
"interview you and on",6,"wednesday",20
"into a false sense",6,"of",18
"into one of the",6,"most",15
"into the center comes",6,"out",21
"is a big fan",6,"of",12
"is a bit of",6,"an",11
"is a friend of",6,"mine",14
"is a great opportunity",6,"for",22
"is a great opportunity",6,"to",22
"is a great place",6,"for",16
"is a reference to",6,"the",17
"is a sign of",6,"a",12
"is about to go",6,"down",14
"is always a good",6,"thing",16
"is an hot account",6,"related",17
"is asked to call",6,"the",16
"is at the end",6,"of",13
"is becoming more and",6,"more",20
"is brought to you",6,"by",17
"is due to the",6,"fact",13
"is exactly what i",6,"did",17
"is expected to be",6,"the",17
"is expected to open",6,"in",19
"is going to be",6,"beast",14
"is going to be",6,"hard",14
"is having a great",6,"weekend",17
"is it me or",6,"is",11
"is leave a comment",6,"on",18
"is not a good",6,"idea",13
"is not a matter",6,"of",15
"is not one of",6,"those",13
"is not the way",6,"to",14
"is on his way",6,"to",13
"is one of the",6,"hardest",13
"is one who can",6,"lay",14
"is part of a",6,"larger",12
"is quite a bit",6,"of",14
"is still a work",6,"in",15
"is supposed to be",6,"about",17
"is sure to be",6,"a",13
"is the beginning of",6,"a",19
"is the best part",6,"of",16
"is the best place",6,"for",17
"is the cutest guy",6,"ever",17
"is the fact that",6,"i",16
"is the first in",6,"a",15
"is the first time",6,"that",17
"is the first time",6,"the",17
"is the heart of",6,"the",15
"is the last day",6,"for",15
"is the perfect time",6,"to",19
"is the second time",6,"in",18
"is the story of",6,"a",15
"is the story of",6,"the",15
"is there such a",6,"thing",15
"is too short to",6,"be",15
"is trying to figure",6,"out",19
"is turning out to",6,"be",17
"is what i need",6,"to",14
"is with a era",6,"in",13
"is your day so",6,"far",14
"is your new years",6,"resolution",17
"it all started with",6,"a",19
"it all the way",6,"to",14
"it at the end",6,"of",13
"it comes as no",6,"surprise",14
"it comes down to",6,"it",16
"it comes down to",6,"the",16
"it could be argued",6,"that",18
"it didnt take long",6,"for",18
"it didnt take long",6,"to",18
"it feels like to",6,"be",16
"it feels so good",6,"to",16
"it had not been",6,"for",15
"it had to do",6,"with",12
"it hard to believe",6,"that",18
"it has been in",6,"the",14
"it in the end",6,"i",13
"it is a part",6,"of",12
"it is better to",6,"be",15
"it is for us",6,"to",12
"it is hard to",6,"believe",13
"it is hard to",6,"imagine",13
"it is important that",6,"you",20
"it is important to",6,"have",18
"it is important to",6,"understand",18
"it is obvious that",6,"the",18
"it is only to",6,"be",13
"it is so important",6,"to",18
"it is so much",6,"more",13
"it is supposed to",6,"be",17
"it is time for",6,"a",14
"it is well known",6,"that",16
"it its going to",6,"be",15
"it makes you feel",6,"better",17
"it makes you feel",6,"good",17
"it may not have",6,"been",15
"it might be fun",6,"to",15
"it might not be",6,"the",15
"it seems to be",6,"working",14
"it should be a",6,"fun",14
"it should come as",6,"no",17
"it thank you so",6,"much",15
"it thanks so much",6,"for",17
"it took a long",6,"time",14
"it was a beautiful",6,"day",18
"it was a bit",6,"of",12
"it was a pleasure",6,"meeting",17
"it was a way",6,"to",12
"it was almost as",6,"if",16
"it was amazing to",6,"see",17
"it was clear that",6,"the",17
"it was just a",6,"matter",13
"it was not a",6,"good",12
"it was not immediately",6,"clear",22
"it was so fun",6,"to",13
"it was time to",6,"take",14
"it was totally worth",6,"it",20
"it will be a",6,"huge",12
"it will be good",6,"to",15
"it will be nice",6,"to",15
"it will have to",6,"be",15
"it would be a",6,"lot",13
"it would be a",6,"mistake",13
"it would be better",6,"to",18
"it would be cool",6,"to",16
"it would be difficult",6,"for",21
"it would be easier",6,"to",18
"it would be good",6,"for",16
"it would be hard",6,"to",16
"it would be impossible",6,"to",22
"it would have been",6,"better",18
"it would make a",6,"great",15
"it would not be",6,"a",15
"it’s not that i",6,"don’t",15
"item c above pp",6,"and",15
"its a good way",6,"to",14
"its been a good",6,"day",15
"its been a lot",6,"of",14
"its been a year",6,"since",15
"its going to be",6,"pretty",15
"its going to be",6,"so",15
"its good to be",6,"home",14
"its my birthday can",6,"i",19
"its nice to have",6,"a",16
"its not you its",6,"me",15
"its the first day",6,"of",17
"its time for a",6,"new",14
"its too early to",6,"say",16
"ive been trying to",6,"get",18
"ive got to figure",6,"out",17
"ive heard in a",6,"while",14
"ive seen in a",6,"long",13
"johnson university hospital in",6,"new",30
"join us for happy",6,"hour",17
"journey of a thousand",6,"miles",21
"just a few more",6,"days",15
"just a little bit",6,"of",17
"just around the corner",6,"and",22
"just came back from",6,"the",19
"just got a call",6,"from",15
"just got an email",6,"from",17
"just got home from",6,"a",18
"just like the rest",6,"of",18
"just met you this",6,"is",17
"just need to figure",6,"out",19
"just thinking the same",6,"thing",22
"just to let you",6,"know",15
"just want to make",6,"sure",17
"just want to take",6,"a",17
"just when you think",6,"you",19
"keep in mind that",6,"the",17
"keep your eyes on",6,"the",17
"keeping up with the",6,"kardashians",19
"keeps getting better and",6,"better",24
"kicked a yard field",6,"goal",19
"kind of in love",6,"with",15
"knew that i had",6,"to",15
"knew this was going",6,"to",19
"know about you but",6,"im",18
"know how it feels",6,"to",17
"know how much you",6,"love",17
"know the answer to",6,"that",18
"know what im going",6,"to",18
"know what it is",6,"i",15
"know what they are",6,"doing",18
"know what to do",6,"anymore",15
"know what to do",6,"next",15
"know what to make",6,"of",17
"know what to say",6,"about",16
"known as one of",6,"the",15
"lack of a better",6,"word",16
"landmarks and other things",6,"relevant",26
"last night it was",6,"a",17
"last night thanks for",6,"the",21
"last time i saw",6,"him",15
"last year and it",6,"was",16
"latest in a string",6,"of",18
"lay a firm foundation",6,"with",21
"lay up for yourselves",6,"treasures",21
"least for the time",6,"being",18
"led to the arrest",6,"of",17
"less than a mile",6,"from",16
"let me get this",6,"straight",15
"let me just say",6,"that",15
"let me know if",6,"there",14
"let me know when",6,"and",16
"let me know when",6,"u",16
"let you know when",6,"we",17
"lets do it again",6,"soon",16
"lets take a look",6,"at",16
"life are my life",6,"are",16
"life gives you lemons",6,"make",21
"life got in the",6,"way",15
"life in prison without",6,"the",22
"life is what you",6,"make",16
"life isnt about finding",6,"yourself",23
"light and fluffy about",6,"minutes",22
"like a kid in",6,"a",13
"like the idea of",6,"a",16
"like the sound of",6,"that",17
"like to introduce you",6,"to",21
"like to invite you",6,"to",18
"like to thank you",6,"for",17
"like to think that",6,"i",18
"like we are going",6,"to",17
"like what you are",6,"doing",17
"limits of the possible",6,"is",22
"listening to a lot",6,"of",18
"little at a time",6,"until",16
"little drunk on you",6,"and",19
"little more than a",6,"year",18
"lived up to the",6,"hype",15
"living in the united",6,"states",20
"ln square feet on",6,"for",17
"lol cant wait to",6,"see",16
"lol that awkward moment",6,"when",23
"long way to go",6,"to",14
"look me in the",6,"eye",14
"looking forward to a",6,"fun",20
"looking forward to getting",6,"to",26
"looking forward to our",6,"next",22
"looks great cant wait",6,"to",21
"los angeles and new",6,"york",19
"los angeles and san",6,"francisco",19
"lot to do with",6,"the",14
"love it i love",6,"it",14
"love to hear about",6,"it",18
"love to hear your",6,"feedback",17
"love to learn more",6,"about",18
"love to see you",6,"all",15
"love to work with",6,"you",17
"love you and miss",6,"you",17
"love you now to",6,"get",15
"love you so much",6,"i",16
"made a name for",6,"himself",15
"made it to the",6,"final",14
"made me feel like",6,"i",17
"made me laugh out",6,"loud",17
"made me who i",6,"am",13
"make it a good",6,"one",14
"make me feel like",6,"im",17
"make sure you get",6,"a",17
"make sure you get",6,"the",17
"make the best use",6,"of",17
"make the most of",6,"the",16
"makes it all the",6,"more",16
"makes me feel like",6,"im",18
"makes me want to",6,"cry",16
"makes you feel any",6,"better",18
"many of the people",6,"who",18
"maricopa county sheriff joe",6,"arpaio",27
"maryland department of the",6,"environment",26
"matter how many times",6,"i",21
"may have something to",6,"do",21
"may turn out to",6,"be",15
"me a while to",6,"get",13
"me every step of",6,"the",16
"me happy mothers day",6,"to",20
"me i will follow",6,"back",16
"me i will follow",6,"you",16
"me i would do",6,"the",13
"me it would make",6,"my",16
"me know and i",6,"will",13
"me know how it",6,"is",14
"me know if there",6,"is",16
"me tell you a",6,"little",13
"me thank you for",6,"the",16
"me thats my goal",6,"for",16
"me want to go",6,"back",13
"me when i was",6,"younger",13
"me your email and",6,"ill",17
"mean a lot to",6,"me",13
"medical mart and convention",6,"center",27
"melt the butter in",6,"a",18
"merry christmas to all",6,"and",22
"met you this is",6,"crazy",15
"michael drewniak a spokesman",6,"for",28
"middle of the night",6,"to",19
"might as well have",6,"been",18
"might be a good",6,"time",15
"might be on to",6,"something",14
"might not be the",6,"best",16
"million a year for",6,"the",18
"million in the first",6,"quarter",20
"minutes remove from heat",6,"and",24
"monday in the block",6,"of",19
"more than a year",6,"of",16
"more than a year",6,"the",16
"more than three times",6,"the",21
"more than twice as",6,"much",18
"most important meal of",6,"the",22
"mothers day to all",6,"moms",18
"mothers day to my",6,"mom",17
"moved to new york",6,"city",17
"mp cost duration seconds",6,"damage",24
"mpg city mpg highway",6,"mpg",20
"much as i do",6,"i",12
"much as i love",6,"the",14
"much for all your",6,"support",17
"much for the kind",6,"words",17
"much please make her",6,"dream",20
"much will you please",6,"follow",20
"murder and armed criminal",6,"action",25
"murder in the death",6,"of",19
"museum of african american",6,"history",26
"must be approved by",6,"a",19
"my birthday can i",6,"get",17
"my favorite day of",6,"the",18
"my favorite thing to",6,"do",20
"my freshman year of",6,"college",19
"my goal for today",6,"its",17
"my life are my",6,"life",14
"my love take you",6,"higher",16
"my mom told me",6,"to",14
"my sister and i",6,"were",15
"my thoughts are with",6,"you",20
"my wife and i",6,"were",13
"national endowment for the",6,"arts",26
"national player of the",6,"year",22
"ne th ave square",6,"feet",16
"need to go to",6,"sleep",13
"need to make a",6,"trip",14
"need to pay attention",6,"to",21
"needs to work on",6,"his",16
"never had a chance",6,"to",18
"new hope baptist church",6,"in",23
"new jersey and new",6,"york",18
"new york stock exchange",6,"where",23
"nfl defensive player of",6,"the",23
"no child left behind",6,"act",20
"no idea what i",6,"was",14
"no idea whats going",6,"on",19
"no longer be able",6,"to",17
"no matter what anyone",6,"says",21
"no other reason than",6,"to",20
"nominate for a shorty",6,"award",21
"not a cloud in",6,"the",14
"not being able to",6,"go",17
"not being able to",6,"see",17
"not going to be",6,"any",15
"not going to do",6,"that",15
"not going to lie",6,"i",16
